TIME,GEO,WW_TPAR,WW_TP,UNIT,Value,Flag and Footnotes
2001,Zahodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,37,
2001,Zahodna Slovenija (NUTS 2010),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2001,Slovakia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Slovakia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Slovakia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Bratislavsk� kraj,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Bratislavsk� kraj,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Bratislavsk� kraj,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Z�padn� Slovensko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Z�padn� Slovensko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Z�padn� Slovensko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Stredn� Slovensko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Stredn� Slovensko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Stredn� Slovensko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,V�chodn� Slovensko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,V�chodn� Slovensko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,V�chodn� Slovensko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Sweden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Sweden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Sweden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Stockholm,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Stockholm,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Stockholm,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,�stra Mellansverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,�stra Mellansverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,�stra Mellansverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Sm�land med �arna,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Sm�land med �arna,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Sm�land med �arna,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Sydsverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Sydsverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Sydsverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,V�stsverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,V�stsverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,V�stsverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Norra Mellansverige,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Norra Mellansverige,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Norra Mellansverige,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Mellersta Norrland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Mellersta Norrland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Mellersta Norrland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,�vre Norrland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,�vre Norrland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,�vre Norrland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Norway,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Norway,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Norway,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Oslo og Akershus,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Oslo og Akershus,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Oslo og Akershus,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Hedmark og Oppland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Hedmark og Oppland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Hedmark og Oppland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,S�r-�stlandet,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,S�r-�stlandet,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,S�r-�stlandet,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Agder og Rogaland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Agder og Rogaland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Agder og Rogaland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Vestlandet,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Vestlandet,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Vestlandet,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Tr�ndelag,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Tr�ndelag,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Tr�ndelag,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Nord-Norge,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Nord-Norge,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Nord-Norge,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Serbia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2001,Serbia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2001,Serbia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2001,Istanbul,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,4,
2001,Istanbul,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,6,
2001,Istanbul,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2001,"Tekirdag, Edirne, Kirklareli",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2001,"Tekirdag, Edirne, Kirklareli",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,0,
2001,"Tekirdag, Edirne, Kirklareli",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,"Balikesir, �anakkale",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2001,"Balikesir, �anakkale",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2001,"Balikesir, �anakkale",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,Izmir,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2001,Izmir,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,2,
2001,Izmir,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2001,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2001,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,9,
2001,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2001,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,7,
2001,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2001,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,7,
2001,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2001,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,6,
2001,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,Ankara,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2001,Ankara,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2001,Ankara,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2001,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
