"TIME","RBD","WW_TPAR","WW_TP","UNIT","Value","Flag and Footnotes"
"2001","Danube - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Danube - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Dyje / Thaya","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Morava / March (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Labe / Elbe - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Upper and middle Labe / Elbe (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Upper Vltava / Moldau","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Berounka","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Lower Vltava / Moldau","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Ohre and lower Labe / Elbe (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2001","Odra / Oder - RBD (CZ)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2001","Germany (until 1990 former territory of the FRG)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2001","Germany (until 1990 former territory of the FRG)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
